id_odsp, team1, team2, team1_won, team2_won, location, team1_goals, team2_goals
ID6Y7MZf/,Marseille,St Etienne,1,1,13,1,1
ID8EDBy0/,Borussia Dortmund,Eintracht Frankfurt,1,1,3,1,2
ID8EDBy0/,Eintracht Frankfurt,Borussia Dortmund,1,1,11,1,1
ID8EDBy0/,Eintracht Frankfurt,Borussia Dortmund,1,1,3,2,1
ID8EDBy0/,Borussia Dortmund,Eintracht Frankfurt,1,1,11,1,1
IDHBAzoj/,Fiorentina,Atalanta,1,1,13,1,1
IDHBAzoj/,Atalanta,Fiorentina,1,1,13,1,1
IDrZ6eOl/,Sevilla,Espanyol,1,0,11,1,1
IDrZ6eOl/,Espanyol,Sevilla,0,1,11,1,1
IemrKmpm/,Stade de Reims,Nantes,1,0,3,2,1
IemrKmpm/,Nantes,Stade de Reims,0,1,3,1,2
IFD4gsoM/,Torino,Palermo,1,1,3,2,1
IFD4gsoM/,Palermo,Torino,1,1,3,1,2
Igzxjk9c/,Werder Bremen,SC Freiburg,0,1,3,1,2
Igzxjk9c/,SC Freiburg,Werder Bremen,1,0,3,2,1
IHPMUexM/,Lecce,Parma,1,1,3,3,1
IHPMUexM/,Parma,Lecce,1,1,3,1,3
IieqYohf/,Getafe,Sevilla,0,1,3,1,1
IieqYohf/,Sevilla,Getafe,1,0,3,1,1
IiZ1VV66/,Real Sociedad,Espanyol,1,0,3,1,1
IiZ1VV66/,Espanyol,Real Sociedad,0,1,3,1,1
IJ1Np0p3/,Malaga,Getafe,1,0,13,1,1
IJ1Np0p3/,Getafe,Malaga,0,1,13,1,1
IJQK1A5a/,Espanyol,Real Sociedad,1,1,3,1,1
IJQK1A5a/,Real Sociedad,Espanyol,1,1,3,1,1
IJwBvxSD/,Torino,Cagliari,0,1,3,1,1
IJwBvxSD/,Cagliari,Torino,1,0,14,2,1
IJwBvxSD/,Cagliari,Torino,1,0,3,1,1
IJwBvxSD/,Torino,Cagliari,0,1,14,1,2
IkCCpHU0/,Real Valladolid,Malaga,1,1,3,1,1
IkCCpHU0/,Malaga,Real Valladolid,1,1,3,1,1
ILrmN2gF/,West Brom,Burnley,1,1,13,2,1
ILrmN2gF/,Burnley,West Brom,1,1,13,1,2
ImTIZZy2/,Levante,Rayo Vallecano,0,1,13,1,1
ImTIZZy2/,Rayo Vallecano,Levante,1,0,3,3,1
ImTIZZy2/,Rayo Vallecano,Levante,1,0,13,1,1
ImTIZZy2/,Levante,Rayo Vallecano,0,1,3,1,3
ImWgA178/,Sporting Gijon,Real Zaragoza,0,1,3,1,1
ImWgA178/,Real Zaragoza,Sporting Gijon,1,0,3,1,1
IN5jilXt/,TSG Hoffenheim,Borussia Monchengladbach,0,1,3,1,1
IN5jilXt/,Borussia Monchengladbach,TSG Hoffenheim,1,0,3,1,1
INm83ikm/,Empoli,Cesena,1,1,13,1,1
INm83ikm/,Cesena,Empoli,1,1,13,1,1
IoSwdQfG/,Burnley,Crystal Palace,0,1,3,1,1
IoSwdQfG/,Crystal Palace,Burnley,1,0,3,1,1
Iq7B8CAm/,Liverpool,Crystal Palace,1,1,15,1,1
Iq7B8CAm/,Liverpool,Crystal Palace,1,1,3,2,2
Iq7B8CAm/,Crystal Palace,Liverpool,1,1,15,1,1
Iq7B8CAm/,Crystal Palace,Liverpool,1,1,3,2,2
Iq7JAowh/,Atalanta,Internazionale,1,0,3,1,1
Iq7JAowh/,Internazionale,Atalanta,0,1,3,1,1
IqRZDbG1/,Arsenal,Tottenham,0,1,3,1,1
IqRZDbG1/,Tottenham,Arsenal,1,0,3,1,1
IT2sMzTF/,St Etienne,Lyon,0,1,3,1,2
IT2sMzTF/,Lyon,St Etienne,1,0,3,2,1
ITPv8yBr/,Valenciennes,AC Ajaccio,0,1,3,1,2
ITPv8yBr/,AC Ajaccio,Valenciennes,1,0,3,2,1
ITtUCmDD/,Nice,Bastia,1,1,3,1,1
ITtUCmDD/,Bastia,Nice,1,1,3,1,1
ITvFV7ln/,Mallorca,Sevilla,0,1,3,1,2
ITvFV7ln/,Sevilla,Mallorca,1,0,3,2,1
IuG0DcmL/,Toulouse,Paris Saint-Germain,0,1,3,1,3
IuG0DcmL/,Paris Saint-Germain,Toulouse,1,0,3,3,1
IuTsoCxP/,Bastia,Lyon,0,1,13,1,1
IuTsoCxP/,Lyon,Bastia,1,0,13,1,1
IuVr1EMA/,Lorient,Stade de Reims,1,0,3,1,1
IuVr1EMA/,Stade de Reims,Lorient,0,1,3,1,1
IVFhZ0g5/,TSG Hoffenheim,Eintracht Frankfurt,1,0,3,1,1
IVFhZ0g5/,Eintracht Frankfurt,TSG Hoffenheim,0,1,3,1,1
IX6cgMu7/,Sassuolo,Lazio,1,1,3,1,1
IX6cgMu7/,Lazio,Sassuolo,1,1,3,1,1
IXBBMLo1/,Schalke 04,FC Augsburg,1,1,3,1,1
IXBBMLo1/,FC Augsburg,Schalke 04,1,1,3,1,1
IXgOZGvR/,VfL Wolfsburg,Schalke 04,1,0,13,1,1
IXgOZGvR/,Schalke 04,VfL Wolfsburg,0,1,13,1,1
IXMMOj2i/,Hamburg SV,VfL Wolfsburg,1,1,3,1,1
IXMMOj2i/,VfL Wolfsburg,Hamburg SV,1,1,3,1,1
Iy3IAbSh/,Real Sociedad,Almeria,0,1,3,1,1
Iy3IAbSh/,Almeria,Real Sociedad,1,0,3,1,1
Iy9SRj5d/,Chelsea,Burnley,1,0,3,1,1
Iy9SRj5d/,Burnley,Chelsea,0,1,3,1,1
IylsMJMk/,Sevilla,Granada,0,1,3,1,1
IylsMJMk/,Granada,Sevilla,1,0,3,1,1
IyPckvX4/,Sassuolo,Fiorentina,1,0,14,1,1
IyPckvX4/,Fiorentina,Sassuolo,0,1,3,2,1
IyPckvX4/,Fiorentina,Sassuolo,0,1,14,1,1
IyPckvX4/,Sassuolo,Fiorentina,1,0,3,1,2
IZ6avol3/,VfB Stuttgart,Bayern Munich,0,1,3,1,1
IZ6avol3/,Bayern Munich,VfB Stuttgart,1,0,3,1,1
IZyn6KUR/,Udinese,Hellas Verona,0,1,3,1,1
IZyn6KUR/,Hellas Verona,Udinese,1,0,3,1,1
IZZhYw5c/,Nice,Lyon,1,0,14,1,1
IZZhYw5c/,Lyon,Nice,0,1,14,1,1
j1ikL90C/,Marseille,Toulouse,1,1,3,1,1
j1ikL90C/,Toulouse,Marseille,1,1,3,1,1
j1qybLrm/,Real Sociedad,Celta Vigo,1,1,13,1,2
j1qybLrm/,Celta Vigo,Real Sociedad,1,1,13,2,1
j3h5XP5R/,TSG Hoffenheim,SC Freiburg,1,1,3,2,1
j3h5XP5R/,SC Freiburg,TSG Hoffenheim,1,1,3,1,2
j3jCFebl/,Malaga,Atletico Madrid,0,1,3,1,1
j3jCFebl/,Atletico Madrid,Malaga,1,0,3,1,1
j5M1u3MN/,Hannover 96,Werder Bremen,1,0,3,2,2
j5M1u3MN/,Werder Bremen,Hannover 96,0,1,3,2,2
j7AZOERq/,Levante,Real Valladolid,1,1,3,1,1
j7AZOERq/,Real Valladolid,Levante,1,1,3,1,1
j7h8TOAt/,Sunderland,Manchester Utd,0,1,3,1,1
j7h8TOAt/,Manchester Utd,Sunderland,1,0,3,1,1
j7wUMhDB/,Bayer Leverkusen,Hertha Berlin,1,1,3,2,1
j7wUMhDB/,Hertha Berlin,Bayer Leverkusen,1,1,3,1,2
jaCjOrv9/,Aston Villa,Chelsea,0,1,3,1,2
jaCjOrv9/,Chelsea,Aston Villa,1,0,3,2,1
jazWE4NI/,Atletico Madrid,Rayo Vallecano,1,0,3,2,2
jazWE4NI/,Rayo Vallecano,Atletico Madrid,0,1,3,2,2
jBQQI2KJ/,Leicester City,West Brom,1,0,3,1,1
jBQQI2KJ/,West Brom,Leicester City,0,1,3,1,1
jc6T1FL1/,Genoa,Internazionale,0,1,14,3,1
jc6T1FL1/,Internazionale,Genoa,1,0,3,1,1
jc6T1FL1/,Internazionale,Genoa,1,0,14,1,3
jc6T1FL1/,Genoa,Internazionale,0,1,3,1,1
jcBd74k7/,Borussia Dortmund,Schalke 04,0,1,3,1,2
jcBd74k7/,Schalke 04,Borussia Dortmund,1,0,3,2,1
jDc3lnHa/,Eintracht Frankfurt,Hannover 96,1,1,11,1,1
jDc3lnHa/,Hannover 96,Eintracht Frankfurt,1,1,11,1,1
jDDHPy7r/,Napoli,Genoa,1,0,3,1,1
jDDHPy7r/,Genoa,Napoli,0,1,3,1,1
jDPFBz0Q/,Mainz,Hamburg SV,1,0,13,1,1
jDPFBz0Q/,Mainz,Hamburg SV,1,0,3,1,1
jDPFBz0Q/,Hamburg SV,Mainz,0,1,13,1,1
jDPFBz0Q/,Hamburg SV,Mainz,0,1,3,1,1
je2vjMGs/,West Brom,West Ham,1,1,13,1,1
je2vjMGs/,West Ham,West Brom,1,1,13,1,1
jeWuaPrH/,Bordeaux,Evian Thonon Gaillard,1,0,13,1,1
jeWuaPrH/,Evian Thonon Gaillard,Bordeaux,0,1,13,1,1
jez3WQMH/,Real Sociedad,Espanyol,1,0,3,1,1
jez3WQMH/,Espanyol,Real Sociedad,0,1,3,1,1
jFINkzOg/,Valenciennes,Nantes,0,1,3,1,1
jFINkzOg/,Nantes,Valenciennes,1,0,3,1,1
jge592cM/,Juventus,AS Roma,1,0,14,1,1
jge592cM/,AS Roma,Juventus,0,1,14,1,1
jHIsevTE/,Getafe,Atletico Madrid,1,0,14,1,1
jHIsevTE/,Atletico Madrid,Getafe,0,1,14,1,1
jHkhgHYD/,Bastia,Valenciennes,0,1,3,1,1
jHkhgHYD/,Valenciennes,Bastia,1,0,3,1,1
jHtpbS4O/,Granada,Athletic Bilbao,1,1,3,2,2
jHtpbS4O/,Athletic Bilbao,Granada,1,1,3,2,2
jiYPmyoB/,Real Valladolid,Real Sociedad,0,1,3,1,3
jiYPmyoB/,Real Sociedad,Real Valladolid,1,0,3,3,1
jJ6rOrii/,West Ham,Manchester Utd,0,1,3,1,2
jJ6rOrii/,Manchester Utd,West Ham,1,0,3,2,1
jJHZZStm/,VfB Stuttgart,VfL Wolfsburg,1,0,3,1,1
jJHZZStm/,VfL Wolfsburg,VfB Stuttgart,0,1,13,1,1
jJHZZStm/,VfL Wolfsburg,VfB Stuttgart,0,1,3,1,1
jJHZZStm/,VfB Stuttgart,VfL Wolfsburg,1,0,13,1,1
jJQYNXpb/,Fiorentina,Chievo Verona,1,0,3,1,1
jJQYNXpb/,Chievo Verona,Fiorentina,0,1,3,1,1
jJUhuk28/,Hannover 96,FC Augsburg,1,0,14,1,1
jJUhuk28/,FC Augsburg,Hannover 96,0,1,14,1,1
jkT7s2Re/,Napoli,AS Roma,1,0,3,4,1
jkT7s2Re/,AS Roma,Napoli,0,1,3,1,4
jkTIjhPR/,Werder Bremen,Hannover 96,1,0,14,1,1
jkTIjhPR/,Hannover 96,Werder Bremen,0,1,14,1,1
jmlORQMQ/,Sevilla,Espanyol,1,0,15,1,1
jmlORQMQ/,Espanyol,Sevilla,0,1,15,1,1
jNq0M6TA/,Nurnberg,FC Cologne,1,0,3,1,1
jNq0M6TA/,FC Cologne,Nurnberg,0,1,3,1,1
jocMCp9d/,Hannover 96,Bayer Leverkusen,1,0,3,1,2
jocMCp9d/,Bayer Leverkusen,Hannover 96,0,1,3,2,1
jPt0iajl/,Rayo Vallecano,Levante,1,0,3,3,1
jPt0iajl/,Levante,Rayo Vallecano,0,1,3,1,3
jPyP63OF/,Werder Bremen,Hannover 96,0,1,3,1,2
jPyP63OF/,Hannover 96,Werder Bremen,1,0,3,2,1
jqlkmXqG/,Bayer Leverkusen,Fortuna Dusseldorf,1,0,3,3,1
jqlkmXqG/,Fortuna Dusseldorf,Bayer Leverkusen,0,1,3,1,3
jqngfRw6/,Guingamp,AC Ajaccio,1,0,3,1,1
jqngfRw6/,AC Ajaccio,Guingamp,0,1,3,1,1
jRPmWlS6/,Racing Santander,Valencia,0,1,3,1,3
jRPmWlS6/,Valencia,Racing Santander,1,0,3,3,1
jRTTNmGe/,Schalke 04,Hamburg SV,1,0,3,2,1
jRTTNmGe/,Hamburg SV,Schalke 04,0,1,3,1,2
jsdn0W9I/,Sporting Gijon,Sevilla,0,1,13,1,1
jsdn0W9I/,Sevilla,Sporting Gijon,1,0,13,1,1
ju2Erf7p/,Empoli,Atalanta,1,1,3,2,2
ju2Erf7p/,Atalanta,Empoli,1,1,3,2,2
juO0JnD2/,Udinese,Internazionale,1,0,3,2,2
juO0JnD2/,Internazionale,Udinese,0,1,3,2,2
jVjZn9f7/,Fiorentina,Chievo Verona,1,0,3,1,1
jVjZn9f7/,Chievo Verona,Fiorentina,0,1,3,1,1
jw5f5B0U/,Lorient,Caen,0,1,14,1,1
jw5f5B0U/,Caen,Lorient,1,0,14,1,1
jwbOIqLJ/,Catania,Novara,1,1,13,1,1
jwbOIqLJ/,Novara,Catania,1,1,13,1,1
jwWjmPs5/,Athletic Bilbao,Rayo Vallecano,1,0,3,3,1
jwWjmPs5/,Rayo Vallecano,Athletic Bilbao,0,1,3,1,3
jyCvkRDc/,Southampton,Manchester City,0,1,14,1,1
jyCvkRDc/,Manchester City,Southampton,1,0,14,1,1
K01f5EJL/,Torino,Udinese,0,1,3,1,2
K01f5EJL/,Udinese,Torino,1,0,3,2,1
K0eZLA8e/,Sevilla,Barcelona,1,1,3,1,1
K0eZLA8e/,Barcelona,Sevilla,1,1,3,1,1
K0PSQ4Di/,St Etienne,Toulouse,0,1,3,1,1
K0PSQ4Di/,Toulouse,St Etienne,1,0,3,1,1
K6GbWBi0/,Real Betis,Rayo Vallecano,1,1,3,1,1
K6GbWBi0/,Rayo Vallecano,Real Betis,1,1,3,1,1
K8gg3Wjb/,Arsenal,Swansea,1,1,3,1,1
K8gg3Wjb/,Swansea,Arsenal,1,1,3,1,1
KAMH6LG9/,Barcelona,Mallorca,1,0,3,1,1
KAMH6LG9/,Mallorca,Barcelona,0,1,3,1,1
KCf1sLNF/,Getafe,Racing Santander,1,0,3,2,1
KCf1sLNF/,Racing Santander,Getafe,0,1,3,1,2
KCpPHqrJ/,Lyon,Nice,0,1,3,1,3
KCpPHqrJ/,Nice,Lyon,1,0,3,3,1
KdsqhM1G/,Real Sociedad,Malaga,1,0,3,2,1
KdsqhM1G/,Malaga,Real Sociedad,0,1,3,1,2
KEtTJDYE/,Parma,Sassuolo,0,1,15,1,2
KEtTJDYE/,Sassuolo,Parma,1,0,15,2,1
KGXBgAIh/,Juventus,Internazionale,1,1,3,1,1
KGXBgAIh/,Internazionale,Juventus,1,1,3,1,1
Khk70ncf/,Parma,Napoli,0,1,3,1,2
Khk70ncf/,Napoli,Parma,1,0,3,2,1
KhkKp4GO/,Borussia Dortmund,Borussia Monchengladbach,0,1,3,1,2
KhkKp4GO/,Borussia Monchengladbach,Borussia Dortmund,1,0,3,2,1
KhNCiKZe/,West Brom,Manchester City,0,1,3,1,1
KhNCiKZe/,Manchester City,West Brom,1,0,3,1,1
KIfEXooM/,Eintracht Frankfurt,Werder Bremen,1,0,3,2,1
KIfEXooM/,Werder Bremen,Eintracht Frankfurt,0,1,3,1,2
Kj0uVwJ0/,Bordeaux,Stade Rennes,1,0,13,1,1
Kj0uVwJ0/,Stade Rennes,Bordeaux,0,1,13,1,1
KjMApJIm/,Montpellier,Guingamp,1,0,3,1,1
KjMApJIm/,Guingamp,Montpellier,0,1,3,1,1
KKuvNXzL/,Stade Rennes,Toulouse,1,1,3,1,2
KKuvNXzL/,Toulouse,Stade Rennes,1,1,3,2,1
Klib416b/,Parma,Internazionale,1,1,3,2,1
Klib416b/,Internazionale,Parma,1,1,3,1,2
Klyke6w5/,Internazionale,Juventus,1,0,3,2,1
Klyke6w5/,Juventus,Internazionale,0,1,3,1,2
KMmCw3K9/,Paris Saint-Germain,Evian Thonon Gaillard,1,0,13,1,1
KMmCw3K9/,Evian Thonon Gaillard,Paris Saint-Germain,0,1,13,1,1
KMpQlpLK/,Schalke 04,Werder Bremen,1,0,9,1,1
KMpQlpLK/,Werder Bremen,Schalke 04,0,1,9,1,1
KnOdzWud/,Evian Thonon Gaillard,Lille,1,0,3,1,1
KnOdzWud/,Lille,Evian Thonon Gaillard,0,1,3,1,1
KOsjgOiH/,Chelsea,Stoke City,0,1,15,2,2
KOsjgOiH/,Stoke City,Chelsea,1,0,15,2,2
KOVmP1D7/,Schalke 04,Borussia Dortmund,1,0,3,2,1
KOVmP1D7/,Borussia Dortmund,Schalke 04,0,1,3,1,2
KrOD1vwq/,Atalanta,Palermo,1,1,3,2,2
KrOD1vwq/,Palermo,Atalanta,1,1,3,2,2
KrOQDTc7/,Lorient,Evian Thonon Gaillard,1,1,3,1,1
KrOQDTc7/,Evian Thonon Gaillard,Lorient,1,1,3,1,1
KSTd7Ms1/,Getafe,Real Valladolid,0,1,3,1,2
KSTd7Ms1/,Real Valladolid,Getafe,1,0,3,2,1
KvEH7mzn/,Crystal Palace,Everton,1,0,14,1,1
KvEH7mzn/,Everton,Crystal Palace,0,1,14,1,1
KvhlwK4p/,Espanyol,Real Valladolid,1,0,3,3,1
KvhlwK4p/,Real Valladolid,Espanyol,0,1,3,1,3
KvlQtJJ6/,Fiorentina,Sassuolo,1,0,3,3,1
KvlQtJJ6/,Sassuolo,Fiorentina,0,1,3,1,3
KvzNsUms/,Liverpool,Aston Villa,1,1,3,1,1
KvzNsUms/,Aston Villa,Liverpool,1,1,3,1,1
KW05PwCJ/,Osasuna,Mallorca,1,1,3,1,1
KW05PwCJ/,Mallorca,Osasuna,1,1,3,1,1
KWpseJvj/,Mallorca,Getafe,0,1,13,1,1
KWpseJvj/,Getafe,Mallorca,1,0,13,1,1
KYB9eJSS/,AJ Auxerre,Lille,0,1,3,1,2
KYB9eJSS/,Lille,AJ Auxerre,1,0,3,2,1
KYEHwGpi/,VfL Wolfsburg,Borussia Dortmund,1,1,3,1,1
KYEHwGpi/,Borussia Dortmund,VfL Wolfsburg,1,1,3,1,1
KYprtdv8/,Osasuna,Almeria,1,0,3,1,1
KYprtdv8/,Almeria,Osasuna,0,1,3,1,1
l0FeGSIC/,Evian Thonon Gaillard,Bordeaux,0,1,3,1,2
l0FeGSIC/,Bordeaux,Evian Thonon Gaillard,1,0,3,2,1
l0mjbS9p/,Mainz,Werder Bremen,0,1,3,1,1
l0mjbS9p/,Werder Bremen,Mainz,1,0,3,1,1
l0yRlfw0/,AS Monaco,AC Ajaccio,1,0,3,3,1
l0yRlfw0/,AC Ajaccio,AS Monaco,0,1,3,1,3
l2MPXoaN/,Napoli,Lazio,1,1,3,1,1
l2MPXoaN/,Lazio,Napoli,1,1,3,1,1
l2xdQco8/,Livorno,Catania,1,1,3,2,2
l2xdQco8/,Catania,Livorno,1,1,3,2,2
l6plXK7J/,Udinese,Cagliari,1,0,3,2,1
l6plXK7J/,Cagliari,Udinese,0,1,3,1,2
l8ccnb3H/,Espanyol,Eibar,0,1,3,1,1
l8ccnb3H/,Eibar,Espanyol,1,0,3,1,1
l8dGkOYN/,Lazio,Juventus,0,1,3,1,1
l8dGkOYN/,Juventus,Lazio,1,0,3,1,1
l8pB1zKC/,Atletico Madrid,Sevilla,1,1,3,1,1
l8pB1zKC/,Sevilla,Atletico Madrid,1,1,3,1,1
lA4Y3YII/,Mallorca,Malaga,0,1,3,1,2
lA4Y3YII/,Malaga,Mallorca,1,0,3,2,1
lboqICv7/,Sochaux,Lille,1,1,3,1,1
lboqICv7/,Lille,Sochaux,1,1,3,1,1
lC58ZMYa/,Hamburg SV,Bayern Munich,0,1,3,2,2
lC58ZMYa/,Bayern Munich,Hamburg SV,1,0,3,2,2
lCTKVjm2/,Hannover 96,TSG Hoffenheim,0,1,3,1,3
lCTKVjm2/,TSG Hoffenheim,Hannover 96,1,0,3,3,1
ld3vpy49/,Toulouse,Metz,0,1,3,2,1
ld3vpy49/,Metz,Toulouse,1,0,3,1,2
lE6YZXqG/,Eintracht Frankfurt,Hertha Berlin,1,1,3,1,2
lE6YZXqG/,Hertha Berlin,Eintracht Frankfurt,1,1,13,1,2
lE6YZXqG/,Hertha Berlin,Eintracht Frankfurt,1,1,3,2,1
lE6YZXqG/,Eintracht Frankfurt,Hertha Berlin,1,1,13,2,1
lEwaCsbm/,Atalanta,AS Roma,0,1,3,1,3
lEwaCsbm/,AS Roma,Atalanta,1,0,3,3,1
lfjUuE4I/,Sunderland,Manchester City,0,1,3,1,1
lfjUuE4I/,Manchester City,Sunderland,1,0,3,1,1
lhg4Bxp1/,Hannover 96,Bayer Leverkusen,0,1,3,1,2
lhg4Bxp1/,Bayer Leverkusen,Hannover 96,1,0,3,2,1
ljdP8AkE/,Juventus,Udinese,1,0,3,1,1
ljdP8AkE/,Udinese,Juventus,0,1,3,1,1
ljPYFb1B/,AC Ajaccio,Evian Thonon Gaillard,1,1,3,1,1
ljPYFb1B/,Evian Thonon Gaillard,AC Ajaccio,1,1,3,1,1
lK5Y35ZA/,Stoke City,QPR,1,1,13,1,1
lK5Y35ZA/,QPR,Stoke City,1,1,13,1,1
ll3aQQ6d/,Sassuolo,Udinese,0,1,9,1,1
ll3aQQ6d/,Udinese,Sassuolo,1,0,9,1,1
llAffnKh/,AS Roma,Lecce,0,1,9,1,1
llAffnKh/,Lecce,AS Roma,1,0,9,1,1
lMfZtdF1/,Toulouse,Sochaux,1,0,3,1,1
lMfZtdF1/,Sochaux,Toulouse,0,1,3,1,1
lnNByhS4/,Mainz,VfL Wolfsburg,1,1,3,1,1
lnNByhS4/,VfL Wolfsburg,Mainz,1,1,3,1,1
lntJJzjl/,Internazionale,AC Milan,1,1,3,1,1
lntJJzjl/,AC Milan,Internazionale,1,1,3,1,1
lO9cKdOO/,Lorient,Guingamp,0,1,14,1,1
lO9cKdOO/,Guingamp,Lorient,1,0,14,1,1
lpg1x24H/,Bayern Munich,Mainz,1,0,3,2,1
lpg1x24H/,Mainz,Bayern Munich,0,1,3,1,2
lpsbtVop/,SC Freiburg,Hannover 96,1,0,3,2,1
lpsbtVop/,Hannover 96,SC Freiburg,0,1,3,1,2
lQ2D2a0m/,Cardiff,Norwich City,1,0,3,1,1
lQ2D2a0m/,Norwich City,Cardiff,0,1,3,1,1
lQpobfk0/,Evian Thonon Gaillard,Stade Rennes,1,0,3,2,1
lQpobfk0/,Stade Rennes,Evian Thonon Gaillard,0,1,3,1,2
lSayrnQF/,Lyon,Valenciennes,1,0,3,1,1
lSayrnQF/,Valenciennes,Lyon,0,1,3,1,1
lShocssG/,SC Freiburg,Mainz,0,1,3,1,1
lShocssG/,Mainz,SC Freiburg,1,0,3,1,1
lSWlueSH/,Dijon FCO,Montpellier,1,1,3,1,1
lSWlueSH/,Montpellier,Dijon FCO,1,1,3,1,1
ltcI80K0/,VfB Stuttgart,Eintracht Frankfurt,0,1,3,1,2
ltcI80K0/,Eintracht Frankfurt,VfB Stuttgart,1,0,3,2,1
ltPJgHdf/,Toulouse,Lorient,0,1,3,1,2
ltPJgHdf/,Lorient,Toulouse,1,0,3,2,1
ltVmOGGj/,Nice,Lille,1,1,3,1,2
ltVmOGGj/,Lille,Nice,1,1,3,2,1
lWDRtyIC/,Marseille,Caen,1,0,3,1,1
lWDRtyIC/,Caen,Marseille,0,1,3,1,1
lWZO27qh/,Montpellier,Stade Rennes,1,1,3,2,1
lWZO27qh/,Stade Rennes,Montpellier,1,1,3,1,2
lY6suAjh/,Toulouse,Montpellier,1,1,3,1,1
lY6suAjh/,Montpellier,Toulouse,1,1,3,1,1
lYtOd4dJ/,Udinese,Siena,1,1,3,1,1
lYtOd4dJ/,Siena,Udinese,1,1,3,1,1
M1VGoqmd/,Almeria,Villarreal,0,1,3,1,1
M1VGoqmd/,Villarreal,Almeria,1,0,13,1,1
M1VGoqmd/,Villarreal,Almeria,1,0,3,1,1
M1VGoqmd/,Almeria,Villarreal,0,1,13,1,1
M3fxb9vs/,Lorient,St Etienne,0,1,15,1,1
M3fxb9vs/,St Etienne,Lorient,1,0,15,1,1
M53t4m90/,Getafe,Real Sociedad,1,1,3,2,2
M53t4m90/,Real Sociedad,Getafe,1,1,3,2,2
M74OIb5A/,Stade de Reims,Montpellier,0,1,3,1,1
M74OIb5A/,Montpellier,Stade de Reims,1,0,3,1,1
M9R32lff/,Udinese,AS Roma,0,1,3,1,1
M9R32lff/,AS Roma,Udinese,1,0,15,1,1
M9R32lff/,AS Roma,Udinese,1,0,3,1,1
M9R32lff/,Udinese,AS Roma,0,1,15,1,1
MaJKddch/,Paris Saint-Germain,AC Ajaccio,1,0,3,2,1
MaJKddch/,AC Ajaccio,Paris Saint-Germain,0,1,3,1,2
MBthq9Qi/,Werder Bremen,Borussia Dortmund,0,1,3,1,1
MBthq9Qi/,Borussia Dortmund,Werder Bremen,1,0,3,1,1
McrvjRcn/,Sevilla,Malaga,0,1,13,1,1
McrvjRcn/,Malaga,Sevilla,1,0,13,1,1
MDMiFJI8/,Stade Rennes,Caen,1,0,13,1,1
MDMiFJI8/,Caen,Stade Rennes,0,1,3,1,2
MDMiFJI8/,Caen,Stade Rennes,0,1,13,1,1
MDMiFJI8/,Stade Rennes,Caen,1,0,3,2,1
Me0hcwmH/,Marseille,Bordeaux,1,1,3,1,1
Me0hcwmH/,Bordeaux,Marseille,1,1,3,1,1
MeGsjUan/,Lyon,Nantes,1,0,3,1,1
MeGsjUan/,Nantes,Lyon,0,1,3,1,1
MepA2fg1/,Juventus,Internazionale,1,0,3,2,1
MepA2fg1/,Internazionale,Juventus,0,1,3,1,2
MFKxNplj/,AC Ajaccio,Marseille,0,1,3,1,1
MFKxNplj/,Marseille,AC Ajaccio,1,0,3,1,1
MFMYFjf0/,SC Freiburg,SpVgg Greuther Furth,1,0,3,1,1
MFMYFjf0/,SpVgg Greuther Furth,SC Freiburg,0,1,3,1,1
MFOEiY9L/,VfB Stuttgart,Borussia Dortmund,0,1,3,1,2
MFOEiY9L/,Borussia Dortmund,VfB Stuttgart,1,0,3,2,1
MFUNfIbo/,Lille,Lens,1,1,3,1,1
MFUNfIbo/,Lens,Lille,1,1,3,1,1
MgjVlxxd/,Genoa,Fiorentina,1,1,3,1,1
MgjVlxxd/,Fiorentina,Genoa,1,1,3,1,1
MH3f3b5N/,Almeria,Atletico Madrid,0,1,3,2,1
MH3f3b5N/,Atletico Madrid,Almeria,1,0,3,1,2
MiEPtf2f/,Southampton,Chelsea,0,1,3,1,2
MiEPtf2f/,Chelsea,Southampton,1,0,3,2,1
MiIRvt2t/,Celta Vigo,Sevilla,0,1,3,1,3
MiIRvt2t/,Sevilla,Celta Vigo,1,0,3,3,1
Mix8ZMoJ/,Sevilla,Almeria,1,0,11,1,1
Mix8ZMoJ/,Almeria,Sevilla,0,1,11,1,1
Mk3yRtus/,Metz,Montpellier,0,1,14,1,1
Mk3yRtus/,Montpellier,Metz,1,0,13,1,1
Mk3yRtus/,Montpellier,Metz,1,0,14,1,1
Mk3yRtus/,Metz,Montpellier,0,1,13,1,1
MkmvXZ7U/,Lens,Bastia,1,1,14,1,1
MkmvXZ7U/,Bastia,Lens,1,1,14,1,1
MktFn1nH/,Evian Thonon Gaillard,Lyon,0,1,13,1,1
MktFn1nH/,Lyon,Evian Thonon Gaillard,1,0,13,1,1
MLszqZiM/,Eintracht Frankfurt,Borussia Dortmund,0,1,3,1,1
MLszqZiM/,Borussia Dortmund,Eintracht Frankfurt,1,0,3,1,1
MmpaG5qC/,Paris Saint-Germain,Bordeaux,0,1,3,1,2
MmpaG5qC/,Bordeaux,Paris Saint-Germain,1,0,3,2,1
MmudNnE4/,Hannover 96,VfB Stuttgart,1,0,3,2,1
MmudNnE4/,VfB Stuttgart,Hannover 96,0,1,11,1,1
MmudNnE4/,VfB Stuttgart,Hannover 96,0,1,3,1,2
MmudNnE4/,Hannover 96,VfB Stuttgart,1,0,11,1,1
